放,방
方,방
旁,방
昉,방
枋,방
榜,방
滂,방
磅,방
紡,방
肪,방
膀,방
舫,방
芳,방
蒡,방
蚌,방
訪,방
謗,방
邦,방
防,방
龐,방
倍,배
俳,배
北,배
培,배
徘,배
拜,배
排,배
杯,배
湃,배
焙,배
盃,배
背,배
胚,배
裴,배
裵,배
褙,배
賠,배
輩,배
配,배
陪,배
伯,백
佰,백
帛,백
柏,백
栢,백
白,백
百,백
魄,백
幡,번
樊,번
煩,번
燔,번
番,번
磻,번
繁,번
蕃,번
藩,번
飜,번
伐,벌
筏,벌
罰,벌
閥,벌
凡,범
帆,범
梵,범
氾,범
汎,범
泛,범
犯,범
範,범
范,범
法,법
琺,법
僻,벽
劈,벽
壁,벽
擘,벽
檗,벽
璧,벽
癖,벽
碧,벽
蘗,벽
闢,벽
霹,벽
便,변
卞,변
弁,변
變,변
辨,변
辯,변
邊,변
別,별
瞥,별
鱉,별
鼈,별
丙,병
倂,병
兵,병
屛,병
幷,병
昞,병
昺,병
柄,병
棅,병
炳,병
甁,병
病,병
秉,병
竝,병
輧,병
餠,병
騈,병
保,보
堡,보
報,보
寶,보
普,보
步,보
洑,보
湺,보
潽,보
珤,보
甫,보
菩,보
補,보
褓,보
譜,보
輔,보
伏,복
僕,복
匐,복
卜,복
宓,복
復,복
服,복
福,복
腹,복
茯,복
蔔,복
複,복
覆,복
輹,복
輻,복
馥,복
鰒,복
本,본
乶,볼
俸,봉
奉,봉
封,봉
峯,봉
峰,봉
捧,봉
棒,봉
烽,봉
熢,봉
琫,봉
縫,봉
蓬,봉
蜂,봉
逢,봉
鋒,봉
鳳,봉
不,부
付,부
俯,부
傅,부
剖,부
副,부
否,부
咐,부
埠,부
夫,부
婦,부
孚,부
孵,부
富,부
府,부
復,부
扶,부
敷,부
斧,부
浮,부
溥,부
父,부
符,부
簿,부
缶,부
腐,부
腑,부
膚,부
艀,부
芙,부
莩,부
訃,부
負,부
賦,부
賻,부
赴,부
趺,부
部,부
釜,부
阜,부
附,부
駙,부
鳧,부
北,북
分,분
吩,분
噴,분
墳,분
奔,분
奮,분
忿,분
憤,분
扮,분
昐,분
汾,분
焚,분
盆,분
粉,분
糞,분
紛,분
芬,분
賁,분
雰,분
不,불
佛,불
弗,불
彿,불
拂,불
崩,붕
朋,붕
棚,붕
硼,붕
繃,붕
鵬,붕
丕,비
備,비
匕,비
匪,비
卑,비
妃,비
婢,비
庇,비
悲,비
憊,비
扉,비
批,비
斐,비
枇,비
榧,비
比,비
毖,비
毗,비
毘,비
沸,비
泌,비
琵,비
痺,비
砒,비
碑,비
秕,비
秘,비
粃,비
緋,비
翡,비
肥,비
脾,비
臂,비
菲,비
蜚,비
裨,비
誹,비
譬,비
費,비
鄙,비
非,비
飛,비
鼻,비
嚬,빈
嬪,빈
彬,빈
斌,빈
檳,빈
殯,빈
浜,빈
濱,빈
瀕,빈
牝,빈
玭,빈
貧,빈
賓,빈
頻,빈
憑,빙
氷,빙
聘,빙
騁,빙
乍,사
事,사
些,사
仕,사
伺,사
似,사
使,사
俟,사
僿,사
史,사
司,사
唆,사
嗣,사
四,사
士,사
奢,사
娑,사
寫,사
寺,사
射,사
巳,사
師,사
徙,사
思,사
捨,사
斜,사
斯,사
柶,사
査,사
梭,사
死,사
沙,사
泗,사
渣,사
瀉,사
獅,사
砂,사
社,사
祀,사
祠,사
私,사
篩,사
紗,사
絲,사
肆,사
舍,사
莎,사
蓑,사
蛇,사
裟,사
詐,사
詞,사
謝,사
賜,사
赦,사
辭,사
邪,사
飼,사
駟,사
麝,사
削,삭
數,삭
朔,삭
索,삭
傘,산
刪,산
山,산
散,산
汕,산
珊,산
産,산
疝,산
算,산
蒜,산
酸,산
霰,산
乷,살
撒,살
殺,살
煞,살
薩,살
三,삼
參,삼
杉,삼
森,삼
渗,삼
芟,삼
蔘,삼
衫,삼
揷,삽
澁,삽
鈒,삽
颯,삽
上,상
傷,상
像,상
償,상
商,상
喪,상
嘗,상
孀,상
尙,상
峠,상
常,상
床,상
庠,상
廂,상
想,상
桑,상
橡,상
湘,상
爽,상
牀,상
狀,상
相,상
祥,상
箱,상
翔,상
裳,상
觴,상
詳,상
象,상
賞,상
霜,상
塞,새
璽,새
賽,새
嗇,색
塞,색
穡,색
索,색
色,색
牲,생
生,생
甥,생
省,생
笙,생
墅,서
壻,서
嶼,서
序,서
庶,서
徐,서
恕,서
抒,서
捿,서
敍,서
暑,서
曙,서
書,서
栖,서
棲,서
犀,서
瑞,서
筮,서
絮,서
緖,서
署,서
胥,서
舒,서
薯,서
西,서
誓,서
逝,서
鋤,서
黍,서
鼠,서
夕,석
奭,석
席,석
惜,석
昔,석
晳,석
析,석
汐,석
淅,석
潟,석
石,석
碩,석
蓆,석
釋,석
錫,석
仙,선
僊,선
先,선
善,선
嬋,선
宣,선
扇,선
敾,선
旋,선
渲,선
煽,선
琁,선
瑄,선
璇,선
璿,선
癬,선
禪,선
線,선
繕,선
羨,선
腺,선
膳,선
船,선
蘚,선
蟬,선
詵,선
跣,선
選,선
銑,선
鐥,선
饍,선
鮮,선
卨,설
屑,설
楔,설
泄,설
洩,설
渫,설
舌,설
薛,설
褻,설
設,설
說,설
雪,설
齧,설
剡,섬
暹,섬
殲,섬
纖,섬
蟾,섬
贍,섬
閃,섬
陝,섬
攝,섭
涉,섭
燮,섭
葉,섭
城,성
姓,성
宬,성
性,성
惺,성
成,성
星,성
晟,성
猩,성
珹,성
盛,성
省,성
筬,성
聖,성
聲,성
腥,성
誠,성
醒,성
世,세
勢,세
歲,세
洗,세
稅,세
笹,세
細,세
說,세
貰,세
召,소
嘯,소
塑,소
宵,소
小,소
少,소
巢,소
所,소
掃,소
搔,소
昭,소
梳,소
沼,소
消,소
溯,소
瀟,소
炤,소
燒,소
甦,소
疏,소
疎,소
瘙,소
笑,소
篠,소
簫,소
素,소
紹,소
蔬,소
蕭,소
蘇,소
訴,소
逍,소
遡,소
邵,소
銷,소
韶,소
騷,소
俗,속
屬,속
束,속
涑,속
粟,속
續,속
謖,속
贖,속
速,속
孫,손
巽,손
損,손
蓀,손
遜,손
飡,손
率,솔
宋,송
悚,송
松,송
淞,송
訟,송
誦,송
送,송
頌,송
刷,쇄
殺,쇄
灑,쇄
碎,쇄
鎖,쇄
衰,쇠
釗,쇠
修,수
受,수
嗽,수
囚,수
垂,수
壽,수
嫂,수
守,수
岫,수
峀,수
帥,수
愁,수
戍,수
手,수
授,수
搜,수
收,수
數,수
樹,수
殊,수
水,수
洙,수
漱,수
燧,수
狩,수
獸,수
琇,수
璲,수
瘦,수
睡,수
秀,수
穗,수
竪,수
粹,수
綏,수
綬,수
繡,수
羞,수
脩,수
茱,수
蒐,수
蓚,수
藪,수
袖,수
誰,수
讐,수
輸,수
遂,수
邃,수
酬,수
銖,수
銹,수
隋,수
隧,수
隨,수
雖,수
需,수
須,수
首,수
髓,수
鬚,수
叔,숙
塾,숙
夙,숙
孰,숙
宿,숙
淑,숙
潚,숙
熟,숙
琡,숙
璹,숙
肅,숙
菽,숙
巡,순
徇,순
循,순
恂,순
旬,순
栒,순
楯,순
橓,순
殉,순
洵,순
淳,순
珣,순
盾,순
瞬,순
筍,순
純,순
脣,순
舜,순
荀,순
蓴,순
蕣,순
詢,순
諄,순
醇,순
錞,순
順,순
馴,순
戌,술
術,술
述,술
鉥,술
崇,숭
崧,숭
嵩,숭
瑟,슬
膝,슬
蝨,슬
濕,습
拾,습
習,습
褶,습
襲,습
丞,승
乘,승
僧,승
勝,승
升,승
承,승
昇,승
繩,승
蠅,승
陞,승
侍,시
匙,시
嘶,시
始,시
媤,시
尸,시
屎,시
屍,시
市,시
弑,시
恃,시
施,시
是,시
時,시
枾,시
柴,시
猜,시
矢,시
示,시
翅,시
蒔,시
蓍,시
視,시
試,시
詩,시
諡,시
豕,시
豺,시
埴,식
寔,식
式,식
息,식
拭,식
植,식
殖,식
湜,식
熄,식
篒,식
蝕,식
識,식
軾,식
食,식
飾,식
伸,신
侁,신
信,신
呻,신
娠,신
宸,신
愼,신
新,신
晨,신
燼,신
申,신
神,신
紳,신
腎,신
臣,신
莘,신
薪,신
藎,신
蜃,신
訊,신
身,신
辛,신
辰,신
迅,신
失,실
室,실
實,실
悉,실
審,심
